STATE CLIMATE OFFICE OF NORTH CAROLINA,
1/22/2010 17:11,39.1
1/22/2010 17:12,39.1
1/22/2010 17:13,39.1
1/22/2010 17:14,39.3
1/22/2010 17:15,39.1
1/22/2010 17:16,39
1/22/2010 17:17,39.1
1/22/2010 17:18,39.1
1/22/2010 17:19,39.1
1/22/2010 17:20,39.1
1/22/2010 17:21,39.1
1/22/2010 17:22,39.1
1/22/2010 17:23,39.2
1/22/2010 17:24,39
1/22/2010 17:25,39
1/22/2010 17:26,39.1
1/22/2010 17:27,38.9
1/22/2010 17:28,39
1/22/2010 17:29,39
1/22/2010 17:30,39
1/22/2010 17:31,39.1
1/22/2010 17:32,39.1
1/22/2010 17:33,38.9
1/22/2010 17:34,39
1/22/2010 17:35,39.2
1/22/2010 17:36,39.1
1/22/2010 17:37,39.1
1/22/2010 17:38,39
1/22/2010 17:39,39
1/22/2010 17:40,39.1
1/22/2010 17:41,39.1
1/22/2010 17:42,38.9
1/22/2010 17:43,39
1/22/2010 17:44,39
1/22/2010 17:45,38.9
1/22/2010 17:46,38.6
1/22/2010 17:47,39
1/22/2010 17:48,38.7
1/22/2010 17:49,38.7
1/22/2010 17:50,38.7
1/22/2010 17:51,38.7
1/22/2010 17:52,38.6
1/22/2010 17:53,38.9
1/22/2010 17:54,38.6
1/22/2010 17:55,38.6
1/22/2010 17:56,38.7
1/22/2010 17:57,38.9
1/22/2010 17:58,38.7
1/22/2010 17:59,38.9
1/22/2010 18:00,38.7
1/22/2010 18:00,38.7
1/22/2010 18:01,38.7
1/22/2010 18:02,39
1/22/2010 18:03,38.6
1/22/2010 18:04,38.7
1/22/2010 18:05,38.7
1/22/2010 18:06,38.7
1/22/2010 18:07,38.6
1/22/2010 18:08,38.7
1/22/2010 18:09,38.6
1/22/2010 18:10,39.1
1/22/2010 18:11,38.6
1/22/2010 18:12,38.7
1/22/2010 18:13,38.6
1/22/2010 18:14,38.5
1/22/2010 18:15,38.7
1/22/2010 18:16,38.7
1/22/2010 18:17,38.6
1/22/2010 18:18,38.6
1/22/2010 18:19,38.6
1/22/2010 18:20,38.6
1/22/2010 18:21,38.6
1/22/2010 18:22,38.7
1/22/2010 18:23,38.6
1/22/2010 18:24,38.6
1/22/2010 18:25,38.5
1/22/2010 18:26,38.5
1/22/2010 18:27,38.4
1/22/2010 18:28,38.5
1/22/2010 18:29,38.7
1/22/2010 18:30,38.6
1/22/2010 18:31,38.6
1/22/2010 18:32,38.6
1/22/2010 18:33,38.6
1/22/2010 18:34,38.5
1/22/2010 18:35,38.5
1/22/2010 18:36,38.7
1/22/2010 18:37,38.5
1/22/2010 18:38,38.5
1/22/2010 18:39,38.5
1/22/2010 18:40,38.4
1/22/2010 18:41,38.5
1/22/2010 18:42,38.4
1/22/2010 18:43,38.6
1/22/2010 18:44,38.5
1/22/2010 18:45,38.4
1/22/2010 18:46,38.5
1/22/2010 18:47,38.5
1/22/2010 18:48,38.3
1/22/2010 18:49,38.4
1/22/2010 18:50,38.3
1/22/2010 18:51,38.4
1/22/2010 18:52,38.4
1/22/2010 18:53,38.1
1/22/2010 18:54,38.4
1/22/2010 18:55,38.3
1/22/2010 18:56,38.4
1/22/2010 18:57,38.5
1/22/2010 18:58,38.4
1/22/2010 18:59,38.4
1/22/2010 19:00,38.4
1/22/2010 19:00,38.4
1/22/2010 19:01,38.4
1/22/2010 19:02,38.3
1/22/2010 19:03,38.4
1/22/2010 19:04,38.5
1/22/2010 19:05,38.4
1/22/2010 19:06,38.5
1/22/2010 19:07,38.3
1/22/2010 19:08,38.3
1/22/2010 19:09,38.5
1/22/2010 19:10,38.4
1/22/2010 19:11,38.4
1/22/2010 19:12,38.4
1/22/2010 19:13,38.4
1/22/2010 19:14,38.3
1/22/2010 19:15,38.4
1/22/2010 19:16,38.4
1/22/2010 19:17,38.5
1/22/2010 19:18,38.3
1/22/2010 19:19,38.3
1/22/2010 19:20,38
1/22/2010 19:21,38.3
1/22/2010 19:22,38.3
1/22/2010 19:23,38.4
1/22/2010 19:24,38.1
1/22/2010 19:25,38.1
1/22/2010 19:26,38.1
1/22/2010 19:27,38.1
1/22/2010 19:28,38
1/22/2010 19:29,38.4
1/22/2010 19:30,38.1
1/22/2010 19:31,38.1
1/22/2010 19:32,38.1
1/22/2010 19:33,38.4
1/22/2010 19:34,38.1
1/22/2010 19:35,38.1
1/22/2010 19:36,38.3
1/22/2010 19:37,38.1
1/22/2010 19:38,38.1
1/22/2010 19:39,38.1
1/22/2010 19:40,38.1
1/22/2010 19:41,38.3
1/22/2010 19:42,38.1
1/22/2010 19:43,38.3
1/22/2010 19:44,38.1
1/22/2010 19:45,38.4
1/22/2010 19:46,38.3
1/22/2010 19:47,38.1
1/22/2010 19:48,38.3
1/22/2010 19:49,38.1
1/22/2010 19:50,38.3
1/22/2010 19:51,38.4
1/22/2010 19:52,38.4
1/22/2010 19:53,38.5
1/22/2010 19:54,38.4
1/22/2010 19:55,38.4
1/22/2010 19:56,38.5
1/22/2010 19:57,38.5
1/22/2010 19:58,38.4
1/22/2010 19:59,38.3
1/22/2010 20:00,38.4
1/22/2010 20:00,38.4
1/22/2010 20:01,38.4
1/22/2010 20:02,38.3
1/22/2010 20:03,38.5
1/22/2010 20:04,38.4
1/22/2010 20:05,38.3
1/22/2010 20:06,38
1/22/2010 20:07,38.5
1/22/2010 20:08,38.3
1/22/2010 20:09,38.4
1/22/2010 20:10,38.3
1/22/2010 20:11,38.5
1/22/2010 20:12,38.5
1/22/2010 20:13,38.3
1/22/2010 20:14,38.5
1/22/2010 20:15,38.3
1/22/2010 20:16,38.5
1/22/2010 20:17,38.4
1/22/2010 20:18,38.3
1/22/2010 20:19,38.4
1/22/2010 20:20,38.4
1/22/2010 20:21,38.4
1/22/2010 20:22,38.5
1/22/2010 20:23,38.3
1/22/2010 20:24,38.4
1/22/2010 20:25,38.3
1/22/2010 20:26,38.4
1/22/2010 20:27,38.4
1/22/2010 20:28,38.4
1/22/2010 20:29,38.1
1/22/2010 20:30,38.4
1/22/2010 20:31,38.3
1/22/2010 20:32,38.4
1/22/2010 20:33,38.3
1/22/2010 20:34,38.5
1/22/2010 20:35,38.5
1/22/2010 20:36,38.5
1/22/2010 20:37,38.4
1/22/2010 20:38,38.5
1/22/2010 20:39,38.5
1/22/2010 20:40,38.6
1/22/2010 20:41,38.5
1/22/2010 20:42,38.4
1/22/2010 20:43,38.5
1/22/2010 20:44,38.5
1/22/2010 20:45,38.5
1/22/2010 20:46,38.5
1/22/2010 20:47,38.4
1/22/2010 20:48,38.4
1/22/2010 20:49,38.4
1/22/2010 20:50,38.5
1/22/2010 20:51,38.7
1/22/2010 20:52,38.4
1/22/2010 20:53,38.5
1/22/2010 20:54,38.5
1/22/2010 20:55,38.4
1/22/2010 20:56,38.4
1/22/2010 20:57,38.5
1/22/2010 20:58,38.7
1/22/2010 20:59,38.5
1/22/2010 21:00,38.3
1/22/2010 21:00,38.3
1/22/2010 21:01,38.3
1/22/2010 21:02,38.3
1/22/2010 21:03,38.1
1/22/2010 21:04,38.4
1/22/2010 21:05,38.4
1/22/2010 21:06,38.4
1/22/2010 21:07,38.3
1/22/2010 21:08,38.3
1/22/2010 21:09,38.3
1/22/2010 21:10,38.4
1/22/2010 21:11,38.1
1/22/2010 21:12,38.4
1/22/2010 21:13,38.1
1/22/2010 21:14,38
1/22/2010 21:15,38.1
1/22/2010 21:16,38.1
1/22/2010 21:17,38.3
1/22/2010 21:18,38.1
1/22/2010 21:19,38.4
1/22/2010 21:20,38.3
1/22/2010 21:21,38.3
1/22/2010 21:22,38.3
1/22/2010 21:23,38.3
1/22/2010 21:24,38.3
1/22/2010 21:25,38.3
1/22/2010 21:26,38.1
1/22/2010 21:27,38.1
1/22/2010 21:28,38.1
1/22/2010 21:29,38.3
1/22/2010 21:30,38.3
1/22/2010 21:31,38.1
1/22/2010 21:32,38.3
1/22/2010 21:33,38.1
1/22/2010 21:34,38.1
1/22/2010 21:35,38.3
1/22/2010 21:36,38.1
1/22/2010 21:37,38.3
1/22/2010 21:38,38.1
1/22/2010 21:39,38.4
1/22/2010 21:40,38.3
1/22/2010 21:41,38.4
1/22/2010 21:42,38
1/22/2010 21:43,38.3
1/22/2010 21:44,38.3
1/22/2010 21:45,38.3
1/22/2010 21:46,38.3
1/22/2010 21:47,38.4
1/22/2010 21:48,38.3
1/22/2010 21:49,38.1
1/22/2010 21:50,38.3
1/22/2010 21:51,38.3
1/22/2010 21:52,38.1
1/22/2010 21:53,38.1
1/22/2010 21:54,38.3
1/22/2010 21:55,38.1
1/22/2010 21:56,38.1
1/22/2010 21:57,38
1/22/2010 21:58,38.3
1/22/2010 21:59,38
1/22/2010 22:00,37.9
1/22/2010 22:00,37.9
1/22/2010 22:01,38.3
1/22/2010 22:02,38.3
1/22/2010 22:03,38.1
1/22/2010 22:04,38.1
1/22/2010 22:05,38.3
1/22/2010 22:06,38.3
1/22/2010 22:07,38
1/22/2010 22:08,38.1
1/22/2010 22:09,38.1
1/22/2010 22:10,38.1
1/22/2010 22:11,38
1/22/2010 22:12,38
1/22/2010 22:13,38.1
1/22/2010 22:14,38
1/22/2010 22:15,38.3
1/22/2010 22:16,38
1/22/2010 22:17,38.1
1/22/2010 22:18,38
1/22/2010 22:19,38
1/22/2010 22:20,38.1
1/22/2010 22:21,37.9
1/22/2010 22:22,38.1
1/22/2010 22:23,38.1
1/22/2010 22:24,38
1/22/2010 22:25,38.1
1/22/2010 22:26,38
1/22/2010 22:27,38
1/22/2010 22:28,38
1/22/2010 22:29,38
1/22/2010 22:30,37.9
1/22/2010 22:31,37.9
1/22/2010 22:32,38
1/22/2010 22:33,38
1/22/2010 22:34,38
1/22/2010 22:35,38.1
1/22/2010 22:36,38.3
1/22/2010 22:37,38.1
1/22/2010 22:38,38
1/22/2010 22:39,38
1/22/2010 22:40,38
1/22/2010 22:41,37.8
1/22/2010 22:42,37.9
1/22/2010 22:43,37.9
1/22/2010 22:44,38.4
1/22/2010 22:45,38.1
1/22/2010 22:46,38
1/22/2010 22:47,38.1
1/22/2010 22:48,38.1
1/22/2010 22:49,38
1/22/2010 22:50,37.9
1/22/2010 22:51,37.8
1/22/2010 22:52,37.8
1/22/2010 22:53,38
1/22/2010 22:54,37.8
1/22/2010 22:55,38
1/22/2010 22:56,37.9
1/22/2010 22:57,37.9
1/22/2010 22:58,38
1/22/2010 22:59,37.8
1/22/2010 23:00,37.9
1/22/2010 23:00,37.9
1/22/2010 23:01,38
1/22/2010 23:02,38.1
1/22/2010 23:03,37.8
1/22/2010 23:04,38
1/22/2010 23:05,38
1/22/2010 23:06,37.8
1/22/2010 23:07,37.9
1/22/2010 23:08,37.9
1/22/2010 23:09,38.1
1/22/2010 23:10,37.8
1/22/2010 23:11,38.1
1/22/2010 23:12,38.1
1/22/2010 23:13,38.1
1/22/2010 23:14,38
1/22/2010 23:15,37.9
1/22/2010 23:16,37.9
1/22/2010 23:17,37.8
1/22/2010 23:18,37.8
1/22/2010 23:19,37.8
1/22/2010 23:20,37.7
1/22/2010 23:21,37.8
1/22/2010 23:22,37.9
1/22/2010 23:23,38
1/22/2010 23:24,37.8
1/22/2010 23:25,37.8
1/22/2010 23:26,37.9
1/22/2010 23:27,37.9
1/22/2010 23:28,37.8
1/22/2010 23:29,37.8
1/22/2010 23:30,37.8
1/22/2010 23:31,37.8
1/22/2010 23:32,37.8
1/22/2010 23:33,37.9
1/22/2010 23:34,37.8
1/22/2010 23:35,37.9
1/22/2010 23:36,37.9
1/22/2010 23:37,37.8
1/22/2010 23:38,37.8
1/22/2010 23:39,37.9
1/22/2010 23:40,37.7
1/22/2010 23:41,37.8
1/22/2010 23:42,37.8
1/22/2010 23:43,37.8
1/22/2010 23:44,37.7
1/22/2010 23:45,37.7
1/22/2010 23:46,37.7
1/22/2010 23:47,37.8
1/22/2010 23:48,37.8
1/22/2010 23:49,37.9
1/22/2010 23:50,37.8
1/22/2010 23:51,37.8
1/22/2010 23:52,37.5
1/22/2010 23:53,37.5
1/22/2010 23:54,37.5
1/22/2010 23:55,37.7
1/22/2010 23:56,37.7
1/22/2010 23:57,37.7
1/22/2010 23:58,37.7
1/22/2010 23:59,37.5
1/23/2010 0:00,37.7
1/23/2010 0:00,37.7
1/23/2010 0:01,37.7
1/23/2010 0:02,37.5
1/23/2010 0:03,37.8
1/23/2010 0:04,37.7
1/23/2010 0:05,37.5
1/23/2010 0:06,38
1/23/2010 0:07,37.7
1/23/2010 0:08,37.8
1/23/2010 0:09,37.8
1/23/2010 0:10,37.8
1/23/2010 0:11,37.4
1/23/2010 0:12,37.8
1/23/2010 0:13,37.7
1/23/2010 0:14,37.8
1/23/2010 0:15,37.7
1/23/2010 0:16,37.7
1/23/2010 0:17,37.9
1/23/2010 0:18,37.7
1/23/2010 0:19,37.8
1/23/2010 0:20,37.7
1/23/2010 0:21,37.7
1/23/2010 0:22,37.8
1/23/2010 0:23,37.8
1/23/2010 0:24,37.4
1/23/2010 0:25,37.8
1/23/2010 0:26,37.8
1/23/2010 0:27,37.7
1/23/2010 0:28,37.5
1/23/2010 0:29,37.7
1/23/2010 0:30,37.7
1/23/2010 0:31,37.7
1/23/2010 0:32,37.7
1/23/2010 0:33,37.5
1/23/2010 0:34,37.3
1/23/2010 0:35,37.4
1/23/2010 0:36,37.4
1/23/2010 0:37,37.4
1/23/2010 0:38,37.5
1/23/2010 0:39,37.3
1/23/2010 0:40,37.5
1/23/2010 0:41,37.4
1/23/2010 0:42,37.3
1/23/2010 0:43,37.4
1/23/2010 0:44,37.3
1/23/2010 0:45,37.7
1/23/2010 0:46,37.5
1/23/2010 0:47,37.5
1/23/2010 0:48,37.5
1/23/2010 0:49,37.5
1/23/2010 0:50,37.3
1/23/2010 0:51,37.3
1/23/2010 0:52,37.3
1/23/2010 0:53,37.3
1/23/2010 0:54,37.2
1/23/2010 0:55,37.2
1/23/2010 0:56,37.3
1/23/2010 0:57,37.4
1/23/2010 0:58,37.1
1/23/2010 0:59,37.3
1/23/2010 1:00,37.1
1/23/2010 1:00,37.1
1/23/2010 1:01,37.1
1/23/2010 1:02,37.2
1/23/2010 1:03,37.1
1/23/2010 1:04,37.3
1/23/2010 1:05,37.1
1/23/2010 1:06,37.1
1/23/2010 1:07,36.9
1/23/2010 1:08,37.1
1/23/2010 1:09,37.1
1/23/2010 1:10,37.2
1/23/2010 1:11,37.1
1/23/2010 1:12,37.3
1/23/2010 1:13,37.3
1/23/2010 1:14,37.1
1/23/2010 1:15,37.2
1/23/2010 1:16,37.2
1/23/2010 1:17,37.1
1/23/2010 1:18,37.1
1/23/2010 1:19,37.2
1/23/2010 1:20,36.9
1/23/2010 1:21,36.8
1/23/2010 1:22,37.1
1/23/2010 1:23,37.2
1/23/2010 1:24,37.1
1/23/2010 1:25,36.8
1/23/2010 1:26,36.9
1/23/2010 1:27,37.2
1/23/2010 1:28,37.1
1/23/2010 1:29,37.3
1/23/2010 1:30,37.2
1/23/2010 1:31,36.8
1/23/2010 1:32,36.9
1/23/2010 1:33,37.1
1/23/2010 1:34,36.9
1/23/2010 1:35,37.1
1/23/2010 1:36,36.8
1/23/2010 1:37,36.8
1/23/2010 1:38,37.1
1/23/2010 1:39,36.9
1/23/2010 1:40,37.1
1/23/2010 1:41,36.8
1/23/2010 1:42,37.1
1/23/2010 1:43,36.8
1/23/2010 1:44,36.9
1/23/2010 1:45,36.8
1/23/2010 1:46,37.1
1/23/2010 1:47,37.1
1/23/2010 1:48,36.9
1/23/2010 1:49,36.7
1/23/2010 1:50,36.9
1/23/2010 1:51,36.9
1/23/2010 1:52,36.7
1/23/2010 1:53,36.8
1/23/2010 1:54,36.8
1/23/2010 1:55,36.9
1/23/2010 1:56,36.7
1/23/2010 1:57,36.8
1/23/2010 1:58,36.8
1/23/2010 1:59,36.8
1/23/2010 2:00,36.7
1/23/2010 2:00,36.7
1/23/2010 2:01,36.7
1/23/2010 2:02,36.8
1/23/2010 2:03,36.6
1/23/2010 2:04,36.6
1/23/2010 2:05,36.8
1/23/2010 2:06,36.6
1/23/2010 2:07,36.6
1/23/2010 2:08,36.6
1/23/2010 2:09,36.5
1/23/2010 2:10,36.6
1/23/2010 2:11,36.5
1/23/2010 2:12,36.5
1/23/2010 2:13,36.6
1/23/2010 2:14,36.3
1/23/2010 2:15,36.3
1/23/2010 2:16,36.2
1/23/2010 2:17,36.3
1/23/2010 2:18,36.5
1/23/2010 2:19,36.2
1/23/2010 2:20,36
1/23/2010 2:21,36.2
1/23/2010 2:22,36.1
1/23/2010 2:23,36
1/23/2010 2:24,36
1/23/2010 2:25,36.1
1/23/2010 2:26,35.9
1/23/2010 2:27,35.9
1/23/2010 2:28,36
1/23/2010 2:29,35.9
1/23/2010 2:30,36
1/23/2010 2:31,36.1
1/23/2010 2:32,35.9
1/23/2010 2:33,36
1/23/2010 2:34,36
1/23/2010 2:35,35.9
1/23/2010 2:36,36.1
1/23/2010 2:37,36.1
1/23/2010 2:38,36
1/23/2010 2:39,36.1
1/23/2010 2:40,35.9
1/23/2010 2:41,36.1
1/23/2010 2:42,36.1
1/23/2010 2:43,35.9
1/23/2010 2:44,35.9
1/23/2010 2:45,36
1/23/2010 2:46,36
1/23/2010 2:47,35.9
1/23/2010 2:48,35.9
1/23/2010 2:49,35.9
1/23/2010 2:50,35.6
1/23/2010 2:51,35.7
1/23/2010 2:52,35.6
1/23/2010 2:53,35.6
1/23/2010 2:54,35.7
1/23/2010 2:55,35.5
1/23/2010 2:56,35.7
1/23/2010 2:57,35.6
1/23/2010 2:58,35.5
1/23/2010 2:59,35.7
1/23/2010 3:00,35.6
1/23/2010 3:00,35.6
1/23/2010 3:01,35.6
1/23/2010 3:02,35.6
1/23/2010 3:03,35.7
1/23/2010 3:04,36
1/23/2010 3:05,35.5
1/23/2010 3:06,35.4
1/23/2010 3:07,35.5
1/23/2010 3:08,35.5
1/23/2010 3:09,35.6
1/23/2010 3:10,35.5
1/23/2010 3:11,35.4
1/23/2010 3:12,35.5
1/23/2010 3:13,35.5
1/23/2010 3:14,35.5
1/23/2010 3:15,35.4
1/23/2010 3:16,35.6
1/23/2010 3:17,35.6
1/23/2010 3:18,35.5
1/23/2010 3:19,35.4
1/23/2010 3:20,35.5
1/23/2010 3:21,35.6
1/23/2010 3:22,35.4
1/23/2010 3:23,35.5
1/23/2010 3:24,35.4
1/23/2010 3:25,35.3
1/23/2010 3:26,35.4
1/23/2010 3:27,35.1
1/23/2010 3:28,35.2
1/23/2010 3:29,35.4
1/23/2010 3:30,35.3
1/23/2010 3:31,35.3
1/23/2010 3:32,35.3
1/23/2010 3:33,35.3
1/23/2010 3:34,35.2
1/23/2010 3:35,35.2
1/23/2010 3:36,35.4
1/23/2010 3:37,35.3
1/23/2010 3:38,35.3
1/23/2010 3:39,35.3
1/23/2010 3:40,35.3
1/23/2010 3:41,35.3
1/23/2010 3:42,35.2
1/23/2010 3:43,35
1/23/2010 3:44,35.2
1/23/2010 3:45,35.3
1/23/2010 3:46,35.2
1/23/2010 3:47,35
1/23/2010 3:48,35.2
1/23/2010 3:49,35.2
1/23/2010 3:50,35.2
1/23/2010 3:51,35.3
1/23/2010 3:52,35.2
1/23/2010 3:53,34.9
1/23/2010 3:54,35
1/23/2010 3:55,35
1/23/2010 3:56,34.9
1/23/2010 3:57,35.2
1/23/2010 3:58,34.9
1/23/2010 3:59,35.2
1/23/2010 4:00,35
1/23/2010 4:00,35
1/23/2010 4:01,35
1/23/2010 4:02,35.2
1/23/2010 4:03,35
1/23/2010 4:04,35
1/23/2010 4:05,35
1/23/2010 4:06,35
1/23/2010 4:07,34.9
1/23/2010 4:08,35
1/23/2010 4:09,35.2
1/23/2010 4:10,35
1/23/2010 4:11,35.3
1/23/2010 4:12,35.2
1/23/2010 4:13,35
1/23/2010 4:14,34.9
1/23/2010 4:15,34.9
1/23/2010 4:16,35.2
1/23/2010 4:17,35
1/23/2010 4:18,35
1/23/2010 4:19,35.2
1/23/2010 4:20,35
1/23/2010 4:21,35
1/23/2010 4:22,34.9
1/23/2010 4:23,35
1/23/2010 4:24,34.9
1/23/2010 4:25,34.9
1/23/2010 4:26,34.5
1/23/2010 4:27,35
1/23/2010 4:28,34.8
1/23/2010 4:29,34.7
1/23/2010 4:30,34.8
1/23/2010 4:31,34.7
1/23/2010 4:32,34.8
1/23/2010 4:33,34.5
1/23/2010 4:34,34.9
1/23/2010 4:35,34.9
1/23/2010 4:36,34.9
1/23/2010 4:37,34.8
1/23/2010 4:38,34.8
1/23/2010 4:39,34.9
1/23/2010 4:40,34.7
1/23/2010 4:41,34.8
1/23/2010 4:42,34.7
1/23/2010 4:43,34.7
1/23/2010 4:44,34.6
1/23/2010 4:45,34.6
1/23/2010 4:46,34.4
1/23/2010 4:47,34.6
1/23/2010 4:48,34.3
1/23/2010 4:49,34.4
1/23/2010 4:50,34.6
1/23/2010 4:51,34.4
1/23/2010 4:52,34.3
1/23/2010 4:53,34.6
1/23/2010 4:54,34.4
1/23/2010 4:55,34.6
1/23/2010 4:56,34.6
1/23/2010 4:57,34.6
1/23/2010 4:58,34.3
1/23/2010 4:59,34.2
1/23/2010 5:00,34.4
1/23/2010 5:00,34.4
1/23/2010 5:01,34.3
1/23/2010 5:02,34.4
1/23/2010 5:03,34.1
1/23/2010 5:04,34.2
1/23/2010 5:05,34.1
1/23/2010 5:06,34
1/23/2010 5:07,34.1
1/23/2010 5:08,33.8
1/23/2010 5:09,34.2
1/23/2010 5:10,34.1
1/23/2010 5:11,33.7
1/23/2010 5:12,33.6
1/23/2010 5:13,33.7
1/23/2010 5:14,33.5
1/23/2010 5:15,33.5
1/23/2010 5:16,33.3
1/23/2010 5:17,33.4
1/23/2010 5:18,33.2
1/23/2010 5:19,33.5
1/23/2010 5:20,33.2
1/23/2010 5:21,33.4
1/23/2010 5:22,33.5
1/23/2010 5:23,33.5
1/23/2010 5:24,33.5
1/23/2010 5:25,33.2
1/23/2010 5:26,33.2
1/23/2010 5:27,33.6
1/23/2010 5:28,33.4
1/23/2010 5:29,33.5
1/23/2010 5:30,33.5
1/23/2010 5:31,33.4
1/23/2010 5:32,33.4
1/23/2010 5:33,33.2
1/23/2010 5:34,33.5
1/23/2010 5:35,33.4
1/23/2010 5:36,33.2
1/23/2010 5:37,33.1
1/23/2010 5:38,33.2
1/23/2010 5:39,33.4
1/23/2010 5:40,33.2
1/23/2010 5:41,33.2
1/23/2010 5:42,33.5
1/23/2010 5:43,33.5
1/23/2010 5:44,33.4
1/23/2010 5:45,33.5
1/23/2010 5:46,33.2
1/23/2010 5:47,33.2
1/23/2010 5:48,33
1/23/2010 5:49,33
1/23/2010 5:50,32.8
1/23/2010 5:51,32.5
1/23/2010 5:52,32.5
1/23/2010 5:53,32.5
1/23/2010 5:54,32.3
1/23/2010 5:55,32.3
1/23/2010 5:56,32
1/23/2010 5:57,31.8
1/23/2010 5:58,32
1/23/2010 5:59,31.7
1/23/2010 6:00,31.9
1/23/2010 6:00,31.9
1/23/2010 6:01,31.8
1/23/2010 6:02,31.7
1/23/2010 6:03,31.3
1/23/2010 6:04,31.4
1/23/2010 6:05,31.6
1/23/2010 6:06,31.3
1/23/2010 6:07,31.6
1/23/2010 6:08,31.7
1/23/2010 6:09,31.8
1/23/2010 6:10,31.8
1/23/2010 6:11,32.2
1/23/2010 6:12,32.4
1/23/2010 6:13,32.2
1/23/2010 6:14,32.4
1/23/2010 6:15,32.3
1/23/2010 6:16,32.3
1/23/2010 6:17,32.4
1/23/2010 6:18,32.5
1/23/2010 6:19,32.5
1/23/2010 6:20,32.6
1/23/2010 6:21,32.6
1/23/2010 6:22,32.9
1/23/2010 6:23,33
1/23/2010 6:24,32.8
1/23/2010 6:25,32.6
1/23/2010 6:26,32.6
1/23/2010 6:27,32.8
1/23/2010 6:28,32.9
1/23/2010 6:29,32.9
1/23/2010 6:30,32.8
1/23/2010 6:31,33
1/23/2010 6:32,33
1/23/2010 6:33,33
1/23/2010 6:34,33
1/23/2010 6:35,33.1
1/23/2010 6:36,33.2
1/23/2010 6:37,33.2
1/23/2010 6:38,33.1
1/23/2010 6:39,33.2
1/23/2010 6:40,33
1/23/2010 6:41,33.4
1/23/2010 6:42,33.1
1/23/2010 6:43,33
1/23/2010 6:44,33.1
1/23/2010 6:45,33
1/23/2010 6:46,32.9
1/23/2010 6:47,33
1/23/2010 6:48,32.9
1/23/2010 6:49,32.8
1/23/2010 6:50,32.8
1/23/2010 6:51,32.9
1/23/2010 6:52,32.8
1/23/2010 6:53,32.8
1/23/2010 6:54,33.1
1/23/2010 6:55,32.9
1/23/2010 6:56,32.8
1/23/2010 6:57,33
1/23/2010 6:58,32.6
1/23/2010 6:59,32.9
1/23/2010 7:00,32.8
1/23/2010 7:00,32.8
1/23/2010 7:01,32.9
1/23/2010 7:02,32.9
1/23/2010 7:03,33
1/23/2010 7:04,32.9
1/23/2010 7:05,32.9
1/23/2010 7:06,32.8
1/23/2010 7:07,32.8
1/23/2010 7:08,32.9
1/23/2010 7:09,32.6
1/23/2010 7:10,32.9
1/23/2010 7:11,32.9
1/23/2010 7:12,32.9
1/23/2010 7:13,32.8
1/23/2010 7:14,32.8
1/23/2010 7:15,32.8
1/23/2010 7:16,32.8
1/23/2010 7:17,32.8
1/23/2010 7:18,32.8
1/23/2010 7:19,32.8
1/23/2010 7:20,33
1/23/2010 7:21,33
1/23/2010 7:22,33
1/23/2010 7:23,32.9
1/23/2010 7:24,32.8
1/23/2010 7:25,32.8
1/23/2010 7:26,32.9
1/23/2010 7:27,32.8
1/23/2010 7:28,32.6
1/23/2010 7:29,32.8
1/23/2010 7:30,32.6
1/23/2010 7:31,32.9
1/23/2010 7:32,32.8
1/23/2010 7:33,32.8
1/23/2010 7:34,32.9
1/23/2010 7:35,32.8
1/23/2010 7:36,33
1/23/2010 7:37,32.9
1/23/2010 7:38,32.8
1/23/2010 7:39,33.1
1/23/2010 7:40,32.9
1/23/2010 7:41,33.1
1/23/2010 7:42,32.8
1/23/2010 7:43,33.1
1/23/2010 7:44,33
1/23/2010 7:45,33.1
1/23/2010 7:46,33.2
1/23/2010 7:47,33.1
1/23/2010 7:48,33.1
1/23/2010 7:49,33.1
1/23/2010 7:50,33
1/23/2010 7:51,33.1
1/23/2010 7:52,33.1
1/23/2010 7:53,33.1
1/23/2010 7:54,33.2
1/23/2010 7:55,33.4
1/23/2010 7:56,33.1
1/23/2010 7:57,33.2
1/23/2010 7:58,33.2
1/23/2010 7:59,33.1
1/23/2010 8:00,33.2
1/23/2010 8:00,33.2
1/23/2010 8:01,33.5
1/23/2010 8:02,33.5
1/23/2010 8:03,33.5
1/23/2010 8:04,33.6
1/23/2010 8:05,33.6
1/23/2010 8:06,33.5
1/23/2010 8:07,33.8
1/23/2010 8:08,33.6
1/23/2010 8:09,33.7
1/23/2010 8:10,33.8
1/23/2010 8:11,34
1/23/2010 8:12,34.2
1/23/2010 8:13,34.1
1/23/2010 8:14,34
1/23/2010 8:15,34.3
1/23/2010 8:16,34.3
1/23/2010 8:17,34.2
1/23/2010 8:18,34.3
1/23/2010 8:19,34.4
1/23/2010 8:20,34.4
1/23/2010 8:21,34.4
1/23/2010 8:22,34.7
1/23/2010 8:23,34.8
1/23/2010 8:24,34.9
1/23/2010 8:25,34.8
1/23/2010 8:26,34.8
1/23/2010 8:27,35.2
1/23/2010 8:28,35
1/23/2010 8:29,35
1/23/2010 8:30,35.4
1/23/2010 8:31,35.4
1/23/2010 8:32,35.3
1/23/2010 8:33,35.2
1/23/2010 8:34,35.6
1/23/2010 8:35,35.4
1/23/2010 8:36,35.5
1/23/2010 8:37,35.6
1/23/2010 8:38,35.5
1/23/2010 8:39,35.8
1/23/2010 8:40,35.6
